candidate_id,region,kind,speedup
0d49868f575f844f,ckdw.com,SR,4.074934725848564
5996e7c9c4c46d2e,ckdw.com,SR,4.102739413829253
05c67a5abe79d8d3,ckdw.com,SR,4.150307078978559
5b619055625fecc8,ckdw.com,SR,4.054501896586145
389efbb0cc6b752f,apuj.com,SR,4.16384267591414
120db05a4ba1a1e8,apuj.com,SR,4.010066072457984
74a239cef2b35031,apuj.com,SR,5.739007576698548
5b8aafa8e214787b,apuj.com,SR,5.83415302247401
98575f1694af4e9e,chchz.com,SR,3.341097382973912
5b3813e4cc622eeb,bfcms.com,SR,3.979123299242767
7d6c8c1395ab4277,apvk.com,SR,2.033834929320565
ce4cc84338c45ffd,apvk.com,SR,5.989996469342121
da1fe9485954c7d8,apvk.com,SR,5.5792212499352765
f056979163d00a39,apvk.com,SR,2.8764269556525863
aa125a61a31f5d17,536g.com,RB,2.6541687823702644
389e24d29a005330,536g.com,RB,3.323384576927884
35d5db1d4e4705b1,536g.com,RB,3.7690356899857735
86f3ed1201b579fe,bijc.com,SR,4.976321526473699
d42ca9f9417577be,bijc.com,SR,3.7465714725974624
fbc7a1d4b1026a54,bijc.com,SR,3.492500491234199
c620a2bb5459783b,bijc.com,SR,4.602040600325988
4b76cd11e0ddbf70,bounty-hunter.net,RL,2.091722089858968
0dc856458bf823bd,bounty-hunter.net,RL,1.3905680216559653
957399d731dca65b,bounty-hunter.net,RL,2.5419192644734947
3e5a4e7dbf48334c,bounty-hunter.net,RL,2.9247192952150627
c93f5b9df41c8134,blog123.jp,SR,7.198263596503964
0b61214fb98329e5,blog123.jp,SR,6.851175414251898
28bae50c6905cd50,bmcdn.jp,RB,6.18859462044541
765eb71364f772cf,bmcdn.jp,RB,4.101467914748772
90377d54b6b3a67c,bmcdn.jp,RB,5.109925152856842
d8c2c4e7cb4e1496,bmcdn.jp,RB,5.636117247105637
d0cd8dec4290cc87,car-tips.biz,SR,4.38612282408909
1072fb93cc017fb6,45969.com,RL,0.2181734760967011
5a0437343e0d5b87,45969.com,RL,1.591317325373771
c4b409cb11ef24e5,45969.com,RL,1.4952988813396475
55e0532f79a2acf0,45969.com,RL,2.8545891848922773
03eb8ee28cb325fc,45969.com,RL,1.3150463209455865
0ad409c15da17dd1,45969.com,RL,2.489413453486981
b31ee7104f11e9fc,45969.com,RL,3.5448523494087785
d2703b10af67df5f,45969.com,RL,3.0804577855610096
d78aa792bf66348b,45969.com,RL,2.7690336358782703
45b92aaa7648b2cb,45969.com,RL,4.354480151228733
598d5ad209555324,45969.com,RL,2.913411784941305
5a0d180a8fe23274,45969.com,RL,3.079161212240966
a5436bcac40821cf,aid.pl,SR,6.413347272709834
1623933b86fa4fc4,aid.pl,SR,6.080736141546952
04a874d2616ad3be,aid.pl,SR,5.557385739344988
afca95f1bd0cbe92,aid.pl,SR,5.104319004988724
215213a699869263,aid.pl,SR,5.888250582726541
ef89bf6626e2a908,aid.pl,SR,7.931598636234492
4b1a4c26c85b50e9,aid.pl,SR,6.509428158642867
bdd73c3056aeec6e,aid.pl,SR,6.652948232905786
c5c3937f1ea44d03,aid.pl,SR,7.513747578867689
57b250de8fdb61bc,aid.pl,SR,1.750181623931624
0f5c9ce3480f0bfd,aid.pl,SR,5.950326560597369
e34272561a910808,aid.pl,SR,5.282235034702141
33d19a0023e45bb9,aid.pl,SR,7.027498987832682
5ce1780723987798,aid.pl,SR,6.39479590800916
55a338f299e17638,aid.pl,SR,4.993331409965792
49a651e57be4d096,aid.pl,SR,5.259566391957051
9ea450e61a0e620a,aid.pl,SR,5.061318512914521
657e9f2d1e1b2660,aid.pl,SR,4.775867475384574
92a54b99dc50557c,aid.pl,SR,5.614086183421549
3957a05a0d44c716,adobe.com,MG,13.366143927357088
0917de6f23e0fee3,adobe.com,RB,9.25470333327118
6d9dfe106d3d8780,adobe.com,RB,11.347368121481589
46c0fad7cc1886ed,adobe.com,RB,28.84076010049961
dc2cc68843b16338,adobe.com,RB,20.65632156297542
9591fb01b0df5fc7,adobe.com,RB,14.834545749103034
af817bbf0be1c120,adobe.com,RB,21.41597493874145
7655be873b839edd,adobe.com,RB,18.339381964648258
13813b3b6666c536,adobe.com,RB,17.788168420953237
319b3b9d44212621,adobe.com,RB,5.98034887932445
6961b4f9b3c54c91,adobe.com,RB,12.38807017696346
be0961a618475470,adobe.com,RB,33.54712797599021
f0d027065665b2ad,adobe.com,MG,3.830598020493035
b1737930a8595ef5,adobe.com,RB,8.640786668845207
045687f465911450,adobe.com,RB,9.956593449411637
dbde15c5cfbbf236,adobe.com,RB,8.095607991952017
1c0ef89ea9bd9573,adobe.com,RB,12.179189265837143
afda95b893666a38,adobe.com,RB,7.752643078339848
42456a96352d84b8,adobe.com,RB,23.64999345366127
6f608c292479c33a,adobe.com,RB,7.417029048754544
6dba7f67f3aeeef0,adobe.com,RB,8.032119975939837
ee4c18180cbd3dfd,adobe.com,RB,2.9711770728059776
4e87b5160db5e6b9,adobe.com,RB,6.355935906108391
5f8c0f61c5168b85,adobe.com,RB,7.1088175434517415
ffab56f38d6f1f1a,adobe.com,RB,14.537997922793387
106adb4ba488dfb7,adobe.com,RB,17.402530321543868
1c87f5a7ca5f37ff,adobe.com,RB,7.930360880435998
a0d238f63d9be564,adobe.com,RB,6.750471932897041
32cbb1ec2641f45f,adobe.com,RB,4.334956568841771
abecef4ab71f45d7,adobe.com,RB,8.820935934438253
a3a2ed01780b699b,adobe.com,RB,6.65450587448602
139c5e97802cf418,adobe.com,RB,8.023952646135552
b418d3137ee3c6ba,adobe.com,RB,8.915171545715943
43b70bd44bb322f4,adobe.com,RB,10.205751405199903
2d6307b069452f55,adobe.com,RB,6.413225283173452
834643bfaa5f454c,adobe.com,MG,7.176929629487055
f00e1f5b34b1112d,adobe.com,RB,8.548786750425766
25378356a9bc6329,adobe.com,RB,6.869825306760402
5263c44d711cf5c4,adobe.com,RB,2.9928161364494223
212c084d4a72c382,adobe.com,RB,12.754131226604516
944e01899ef60468,adobe.com,RB,8.415927163766279
cd53eac5b19fc9d9,adobe.com,RB,3.6264479619061287
72ae7a6cf5ff996a,adobe.com,RB,14.844454475862232
85e567fa97f14bbf,adobe.com,RB,10.38683883268756
aca297938f17d5df,adobe.com,RB,7.487020183823077
6ed23ffcdbb7202d,adobe.com,RB,4.606732109346709
1fb6ab08beb29d96,adobe.com,RB,4.708207353267943
c1a230a0c7419a29,adobe.com,MG,11.201981877720645
aae9553595f886b4,baddgrammar.com,SR,3.7409058088290217
a694e29dc75e0bb1,baddgrammar.com,SR,4.762520458265139
ce6cf23ebb3c2743,baddgrammar.com,SR,4.050968760204637
558e2f588c2682c4,ac.ru,MG,13.989742870172238
6b47a27856a0b5fc,ac.ru,RB,59.02466842780792
428f61f0f3de34fe,ac.ru,MG,16.575352035620195
a05b7f4501ce233d,ac.ru,MG,24.28126853461499
f9a354b2f35c7f3a,ac.ru,MG,14.658520410418957
4177133b840f7eb6,ac.ru,MG,20.24678386325956
