candidate_id,region,kind,dfs_executions
eda2608ffdf7d811,aol.com,RB,1
8e1b22cc067354a8,aol.com,RB,1
57101c52187d8527,aol.com,RB,1
9316a6876478f1ee,aol.com,RB,1
6caf597019c8241b,aol.com,RB,1
b8d0aff87f657442,aol.com,RB,1
d080791e460a2bdf,aol.com,RB,1
ac69402b774155ef,aol.com,RB,2
19c407e09a836726,aol.com,RB,2
514014f854961e13,aol.com,RB,2
378e82348f2551ad,aol.com,RB,2
7cd4a2679196e88c,aol.com,RB,1
fd33ed458056a704,aol.com,RB,1
ef4f05066238c262,aol.com,RB,1
f29b1704fa5625eb,aol.com,RB,1
562d99c7cafc5a15,bellsouth.net,SR,1
8230323ce32b3821,bellsouth.net,SR,21
b56ec0a37fe8811b,auf.org,RL,1
51b01975a41e56df,auf.org,RL,10
d539fc6d5ed8c508,cfsk.com,SR,3
b6cd9a4ec587f689,cfsk.com,SR,3
6439b479a1e89497,cfsk.com,SR,3
c7c007788e390c62,cfsk.com,SR,3
1e6c999d6a6b4069,base-t.com,SR,1
a9de20107d579061,base-t.com,SR,1
f32fc4f635bc73b2,americanautoassurance.com,RL,6
2dc2aa220a1165c9,americanautoassurance.com,RL,8
a714fb126b9b2c9a,americanautoassurance.com,RL,5
f0ef6db6b853fd72,americanautoassurance.com,RL,3
0bdaf38c1188a5fe,baidu.com,RB,1
4d6e5e80977144f2,baidu.com,RB,1
3570aa60cb38a323,baidu.com,RB,2
06bf987493a02f76,baidu.com,RB,1
0175eb35423c7960,5-vip.com,SR,1
f5f9644fa6eb9c7b,citrix.com,RB,1
c30365350e29d271,citrix.com,RB,2
177e5e90805d1723,citrix.com,RB,2
27ebf19bd925cc54,citrix.com,RB,1
c2238cf5bff8b9d8,cm4allbusiness.de,SR,1
62fdbaaad1afa7e2,advancedmarketingsolutionsfl.com,RL,6
75895c07c08657bd,advancedmarketingsolutionsfl.com,RL,4
9c0dfac80ff0efd6,advancedmarketingsolutionsfl.com,RL,5
6445ecb88584e4a0,advancedmarketingsolutionsfl.com,RL,3
2fc3aa5c4f69f88b,advisortlc.com,RL,9
10959d9883009a93,advisortlc.com,RL,6
4590e49b0a04c8fc,advisortlc.com,RL,6
512ed08aa12faea9,advisortlc.com,RL,4
29b2e20e24738962,callshopcompany.com,SR,1
2c8976f081141c8e,alleydog.com,MG,1
6c3509b4e3c1b855,alleydog.com,MG,1
dc3e34bcea5aef7b,alleydog.com,MG,1
12b65298cf094ddc,alleydog.com,MG,1
ff8a64096b928280,alleydog.com,MG,8
06ee8b0b45279c97,alleydog.com,MG,10
6eff1b659651f8be,alleydog.com,MG,1
fb160f7c64401ceb,alleydog.com,MG,1
5741afd07a8a3bfd,027w.cn,SR,1
2b45b2a4559ab179,choiceusedcar.com,RL,6
9a1943ff536246d3,choiceusedcar.com,RL,8
b3ba25151b0bffe1,choiceusedcar.com,RL,5
e5ecb340f76751b4,choiceusedcar.com,RL,3
2547d13cb772ccd3,cdjn.net,SR,1
3886a8bb5745bf2a,accordloans.com,RL,6
4326b407478fc056,accordloans.com,RL,8
9298d54cc64c40c6,accordloans.com,RL,5
32163a3cf99f8462,accordloans.com,RL,3
70e8c11e71b18e20,biz.kg,SR,1
d2cf5d5dac18cbd3,brra.com,MG,1
ea964ca178bea0a7,brra.com,MG,1
1e760705fe8119f6,brra.com,MG,3
5b721aea9be1e2df,brra.com,MG,2
3d6aa8925a467376,cibcmellon.com,SR,1
25a024ae93042ede,cibcmellon.com,SR,1
2e4a365e530150e9,cibcmellon.com,SR,1
ddf0d794600e6a96,cibcmellon.com,SR,1
e05f3f7e05ffcc5b,cibcmellon.com,SR,1
9291da1d01e2371b,cibcmellon.com,SR,1
6bf9c057aab08ac3,cibcmellon.com,SR,1
01a7f0f8a1eeb765,cibcmellon.com,SR,1
cd0fe97465c8f187,cibcmellon.com,SR,1
498842622cf5fba4,cibcmellon.com,SR,1
77e3e3b3b4b13734,cibcmellon.com,SR,1
cbb4760273c8e2d9,cibcmellon.com,SR,1
d1742ccce21fe854,cibcmellon.com,SR,1
3db17f6ef3bc9d97,cibcmellon.com,SR,1
f92fb390bd3d49be,cibcmellon.com,SR,1
6f9a602ae8eb1f8f,aefv.com,SR,3
1511c08d3db0afd1,aefv.com,SR,3
aaf27e676d85f257,aefv.com,SR,3
a5027e5f7204884a,aefv.com,SR,3
6c7026f3fb202ab1,516dj.com,SR,1
f88141dec41cd469,awzi.com,SR,3
47553b62ab1eacc5,awzi.com,SR,3
f3fbf6b40b9fe1aa,awzi.com,SR,3
2edee06803d1f988,awzi.com,SR,3
fd236206bd03dc1e,51un.net,SR,1
2af26c8400649e21,beijingvirginpark.com,RL,2
ccc9847d60c394ad,beijingvirginpark.com,RL,2
923f2b9e43a0d74c,beijingvirginpark.com,RL,2
679d75f749c655f3,beijingvirginpark.com,RL,2
13654672087d69d0,beijingvirginpark.com,RL,3
90db1e13dd92b0cf,beijingvirginpark.com,RL,5
6015f52efa997b42,beijingvirginpark.com,RL,5
3de4f96d70114ffc,beijingvirginpark.com,RL,5
b99420a348bde2bd,beijingvirginpark.com,RL,5
b50dd9eb6618aeb6,beijingvirginpark.com,RL,1
4b4fbe8d2fa604a7,asia.com,SR,1
d075fdda3ec222a5,asia.com,SR,2
1889459531783a91,bcez.com,SR,3
4bd65eb24868d72c,bcez.com,SR,3
ae2171a060c46edc,bcez.com,SR,3
0b126ac9842b6c0c,bcez.com,SR,3
eb3af3be3b9482d9,bingchuang.com,SR,1
54c032e2f503d92b,a2ztechsource.com,RL,11
e63fb80b19388060,a2ztechsource.com,RL,8
1dc58a895a180838,a2ztechsource.com,RL,8
e8260cdc071cf3c4,a2ztechsource.com,RL,6
3e65423952a2d58e,bneq.com,SR,3
d2c4ff9346fabe95,bneq.com,SR,3
3bc1b8e4f244fdaa,bneq.com,SR,3
9bfd68d6c3c36630,bneq.com,SR,3
5c6a4f55e1e1a35b,brainst.net,SR,1
76c4c3ebe3b45dee,adspage.net,RL,10
8575ebc3c5bc8cb3,adspage.net,RL,7
03e1c2518c91c6b1,adspage.net,RL,4
68db271d67fe1ebf,adspage.net,RL,6
0864eafe8c08b0c2,bguh.com,SR,3
60003b6af2b532b7,bguh.com,SR,3
5da9c1b3f48d6d9b,bguh.com,SR,3
f13878f0cc3a8cc4,bguh.com,SR,3
87ac09dcc57637c1,anzk.com,SR,3
084fb14b5381c64b,anzk.com,SR,3
b6fe75168438fb2d,anzk.com,SR,3
37f38f192c063c40,anzk.com,SR,3
9f37754f85f08c5d,charliekrackelerpresents.com,RL,8
c8ba962184a2c0f7,charliekrackelerpresents.com,RL,5
8718ae0ae0f6defb,charliekrackelerpresents.com,RL,5
387973fc46b16e32,charliekrackelerpresents.com,RL,3
16a9aa659415b623,aax8.com,RB,1
b90d5d856a4fc68b,aax8.com,RB,3
d8c5d84e4f87120f,aax8.com,RB,1
c4f23958b3fc78a0,axui.com,SR,3
323e9d3ef337eb1e,axui.com,SR,3
e586cd4f08fca6f3,axui.com,SR,3
231f67319778cae5,axui.com,SR,3
e9dff2d144477bf5,borninussr.ca,SR,1
abfd4ba0be95f066,adecco.com,SR,1
b02bcb69dcc23966,adecco.com,SR,1
321cf98d846cf337,adecco.com,SR,1
a05a140eee074ccd,accbankonline.ie,MG,1
24759682df5c446d,accbankonline.ie,MG,1
072a4322de5f9766,accbankonline.ie,DI,1
0beb255dd7ed8a91,accbankonline.ie,DI,1
7588f84258a86379,accbankonline.ie,DI,1
680a1c1b519f46ab,accbankonline.ie,DI,1
0fa4673e46af7ed1,accbankonline.ie,MG,2
6220ec385fbcd98d,accbankonline.ie,MG,3
427023224a389401,accbankonline.ie,MG,1
dea0d79098600536,accbankonline.ie,MG,2
cfa45e5d4647fa2a,alberta.ca,RB,1
72a37f731645ff6a,alberta.ca,RB,4
336e41e7225aa9b8,alberta.ca,RB,2
875a8e081b6659c0,alberta.ca,RB,1
76392095fb0071f0,bf188.cn,SR,1
8aef5d1f9e427bf9,816cf.cn,SR,1
19bddaf9fa978048,cigj.com,SR,3
2da844850a40a8cb,cigj.com,SR,3
5969ee5b59503de3,cigj.com,SR,3
c169132befa6bd59,cigj.com,SR,3
4232e9f96baad6c6,c685.com,RB,1
76de2c533bfd75ad,c685.com,RB,4
9ba30f150aa8a0aa,c685.com,RB,2
c551111e860930d8,co.ni,SR,1
cab2df09e32f6305,co.ni,SR,1
24d798b9b1fceea3,co.ni,SR,1
eb4f344bed956e51,8055.net,SR,1
1ace2ae4d82d9323,afjord.no,SR,1
b21a42bc113f8f51,beachromana.com,RL,7
288ccd2b3d41d30d,beachromana.com,RL,4
78f5e73c1cc62f66,beachromana.com,RL,4
1be51992b2adae81,beachromana.com,RL,2
96d1a86aa383b361,axemia.com,SR,1
9b1d28b574ac55eb,518yb.net,SR,3
77c44cbd548be4b7,518yb.net,SR,3
ce2ad684b37cbae1,518yb.net,SR,3
3ed955df17f3baef,518yb.net,SR,3
2b10a96089201c75,ajvu.com,SR,3
aec3f26379182abb,ajvu.com,SR,3
9a7f2a550a92ce47,ajvu.com,SR,3
998b079f8d3baaa5,ajvu.com,SR,3
4ca93a5192016362,binghamton.edu,RB,11
5e281231ee4be8d4,binghamton.edu,RB,1
41ce67d4a2021cc2,binghamton.edu,RB,2
afff9066f1fe0bb0,binghamton.edu,RB,9
6db2cf8ab14c3980,avalonsoftware.org,MG,1
c69e4010e0a8f365,avalonsoftware.org,MG,1
7459aacb41c9f43b,avalonsoftware.org,MG,1
db06d56dbeefab21,avalonsoftware.org,MG,1
4faa480b74f341ca,avalonsoftware.org,MG,7
b0d8836d5a47b91a,avalonsoftware.org,MG,7
153d4817a8d0254d,avalonsoftware.org,MG,6
388e88536bc909ad,avalonsoftware.org,MG,6
9d36d5a4abf0bbb2,bmok.com,SR,3
e18a345e5275301c,bmok.com,SR,3
c085e432dbc276a2,bmok.com,SR,3
45c42f52c149664e,bmok.com,SR,3
19e31963043a592a,avitu.com,SR,1
50bcd2796c753951,60588.net,SR,1
2db12f9c2fa2bf36,buch-insider.de,SR,1
b8cfb92da92edb76,bcbcd.cn,SR,1
4d5dd8cdec371734,austrheim.no,SR,1
e253154ec5cd12c3,cng.br,SR,1
2c255f30d3d41ac0,cng.br,SR,2
b806562ffe5356d1,cng.br,SR,2
11bc49df26df846d,cng.br,SR,2
080d9bc4fc62b437,avgf.com,SR,3
22937c06931fef4f,avgf.com,SR,3
1248f1fb17a8ab14,avgf.com,SR,3
2553c063417b9329,avgf.com,SR,3
464af2fb3e35b364,clickndownloads.com,RB,1
b8fa6dfdd741de6d,clickndownloads.com,RB,8
75519a64ebe5af24,clickndownloads.com,RB,6
57f217994257db60,abkhazia.su,SR,1
3407b1640dc62a9e,baesystems.com,RB,50
8659fd40ee4cb60b,baesystems.com,RB,8
3fea29b07d2260fb,baesystems.com,RB,2
8b7a85185ae3ebe6,baesystems.com,RB,48
c6ef857e3f193b8c,cbght.com,SR,1
a9730304c627f282,cbght.com,SR,1
b0c7bb90bf6674d8,a2rwed.com,RL,5
a3252e54d5c3f385,a2rwed.com,RL,6
a0e6d9b7f1d7d11f,a2rwed.com,RL,4
89f0d6f85a7dc755,a2rwed.com,RL,2
00d09f7e65837e4f,2sbgc.com,SR,1
325cc708bb54cb20,aoax.com,SR,3
f78a1e88ca43812f,aoax.com,SR,3
79650a6deed2b1c4,aoax.com,SR,3
20417985c2864700,aoax.com,SR,3
5b31985a1e15d2e1,09425.com,RB,1
35a366d047488e46,09425.com,RB,4
6113628132365f70,09425.com,RB,2
cebb71cbdd549e6f,citibank.com,SR,1
958935772195495b,citibank.com,SR,2
aefb925f19fecaf2,bretllc.com,RL,5
1efd743c9069e32c,bretllc.com,RL,6
2ffdbcd975770dda,bretllc.com,RL,4
9b06a78f3d41c0fd,bretllc.com,RL,2
8415e60b718cb8aa,bio.br,SR,1
03b691ddd2249dbc,bio.br,SR,1
7f9fd3c6e2f197a8,bio.br,SR,1
d744ee727447dd4d,bio.br,SR,1
add4ec1beb6e52c0,bio.br,SR,1
f0adfbcffc9febec,bio.br,SR,1
5c083989865408c5,bio.br,SR,1
0de469c13269e569,bio.br,SR,1
bcad4fbdce9623b1,bio.br,SR,1
427d20371f6ed81b,bio.br,SR,1
c532199d7ad7d5ea,bio.br,SR,1
7f6bb3172e6fec3e,bio.br,SR,1
c28e703d4904c8f4,bio.br,SR,1
fe99a7d9e553759e,bio.br,SR,1
8e92c27123b49c8b,bio.br,SR,1
a7da1e2b86c49ff0,bio.br,SR,1
5e5e359d00d77ef4,bio.br,SR,1
9c5f988bfb554256,bio.br,SR,1
171ec12d2a1d56eb,bio.br,SR,1
38cd2898e7d500c1,bio.br,SR,1
710456d34b63f8ec,bio.br,SR,1
f3ce5f82a39e9350,bio.br,SR,1
d5f34539a8166af8,bio.br,SR,1
3dd48f57f5817159,bio.br,SR,1
d0bb56e9a59fc0bb,bio.br,SR,1
38fc8c8246810c5d,bio.br,SR,1
11efdf87ed34056c,bio.br,SR,1
02b4e00b9f158418,bio.br,SR,1
af1937eda0bcf75e,bio.br,SR,1
cdbfad6d44ee2373,bio.br,SR,1
749fb0323e22c728,bio.br,SR,1
19350f36e36ed541,bio.br,SR,1
6404f813de4e624a,bio.br,SR,1
3f6959eddb1733f5,bio.br,SR,1
1b18ebb675c0991a,bio.br,SR,1
170d9529502cd391,bio.br,SR,1
ee759f9f1ab54df8,bio.br,SR,1
cc41f434bf45265a,bio.br,SR,1
b79681a0f2e99b14,bio.br,SR,1
8395cc967ed4b76b,bio.br,SR,1
48be7c94c9a7d265,bio.br,SR,1
188643257f0f023e,bio.br,SR,1
cabc6117b0d8a99d,bio.br,SR,1
b9385b3c2f62ab4b,bio.br,SR,1
a8308918a4d6490b,bio.br,SR,1
9212fbde528fa81c,bio.br,SR,1
fe7baacdbaea54aa,bio.br,SR,1
9ea6aef9f3925ff8,bio.br,SR,1
8a5480e242b30174,bio.br,SR,1
690f86211fa7e68b,bio.br,SR,1
a2ccea96488551bd,bio.br,SR,1
59b469328805e4da,bio.br,SR,1
24edf8e26fe7be28,bio.br,SR,1
e21a6fee2e1ab43f,bio.br,SR,1
679ba834ffdc54e6,bio.br,SR,1
66f1dd77143900c7,bio.br,SR,1
0ee97e8bf132147f,bio.br,SR,1
f80ffd7d40bd40b4,bio.br,SR,1
9f136f9d005b6c20,bio.br,SR,2
b5b3c905c8f48657,bio.br,SR,2
d8baa5e7dcba08ed,cbgd.net,SR,1
7c0905dae16345a9,cbgd.net,SR,1
6c9cacb8e116acee,cikl.com,SR,3
cc32f6ef93ccaa2c,cikl.com,SR,3
d1143bccc9f3dfab,cikl.com,SR,3
bb5637010cbb5c05,cikl.com,SR,3
e84cb40fe38b6f2f,baldheaddesign.com,SR,1
a0c8cd795f02e62e,celebratelifegifts.com,RL,6
26dba3c55abd9a16,celebratelifegifts.com,RL,8
83d4125a151763a9,celebratelifegifts.com,RL,5
9b00cb1aaa174aca,celebratelifegifts.com,RL,3
807ab51a5cce846b,clerk.net,SR,3
0e845d1d122aa27a,clerk.net,SR,3
01aff62b67080f1c,clerk.net,SR,3
3439d99703739839,clerk.net,SR,3
70e8308c4d890193,colostate.edu,RB,2
34f0461b40206629,colostate.edu,RB,1
0dfafb683c5e8f82,colostate.edu,RB,2
cbd2c1553e946db0,colostate.edu,RB,1
342a9d318078c2f2,colostate.edu,RB,4
84d227bd0ef9b9de,colostate.edu,RB,2
490792bdd9e9c1a8,colostate.edu,RB,6
2a88b5bcadbbe34b,colostate.edu,RB,2
e2d46cbf3e7285b3,colostate.edu,RB,2
601175ce9b20defa,colostate.edu,RB,2
72ece62cc3c49fe7,colostate.edu,RB,2
a1c70af61f47e84d,colostate.edu,RB,2
c2fba9a989d4f0f4,colostate.edu,RB,1
87903d8d1982a587,colostate.edu,RB,1
4615df2e9b1f884d,colostate.edu,RB,1
96ea5ef2e8fd5536,colostate.edu,RB,1
929881c3402b869e,carrentalbookers.com,MG,1
e30d621569e574db,carrentalbookers.com,MG,1
46bedb01c85781aa,carrentalbookers.com,MG,2
b32db9946846a517,carrentalbookers.com,MG,2
020b2a76999543bc,atrila.net,RB,1
73fa326608bc1013,atrila.net,RB,1
700c15ad2a0e2df6,atrila.net,RB,2
7a4ffa65d5d7dab5,atrila.net,RB,1
625c70f27e8c3926,affordable-home-purification.com,RL,6
641890d2d55b518e,affordable-home-purification.com,RL,8
9c890f9a354761bb,affordable-home-purification.com,RL,5
5d50edfbee93a67b,affordable-home-purification.com,RL,3
de9c38468069f250,ameliadns.com,SR,1
c15dac54fb9af8ec,cdnetworks.net,SR,19
4b6772e6082484a5,cdnetworks.net,SR,1
48a44c3fb59a6bde,cdnetworks.net,SR,21
51e397d8e4879f25,cdnetworks.net,SR,2
9966ef42f6f24054,ablesky.com,RB,9
93df328a6441cd7e,ablesky.com,RB,4
f5a30c16989225d4,ablesky.com,RB,2
4a1efa0f4aebe050,ablesky.com,RB,1
b3b12c7171a91a44,bvki.com,SR,3
9b759f402d26591c,bvki.com,SR,3
3264bb19816b8c07,bvki.com,SR,3
53e1e48bb9b53adc,bvki.com,SR,3
b81d364504a9885e,autodealercolorado.com,RL,10
86cf4d59de4b4b26,autodealercolorado.com,RL,7
c5593ee966506431,autodealercolorado.com,RL,4
a9c1c2082409746d,autodealercolorado.com,RL,6
f96bcd15d6cb51bd,cho88.com,SR,1
a1ee88f0df53ec42,cb2architects.com,SR,1
a5cb1b57cb52a295,championproduce.com,SR,1
08fbc13b7b90c73d,cbmcinc.com,SR,1
b32476b99aab5ef2,9quer.com,SR,1
19acdc0d73a99a13,carolinas.org,SR,1
39cd0166c753ef05,carolinas.org,SR,1
d099aa3e1c7acae9,56mcc.com,SR,1
46b43bae89b96807,abisar.com,RL,5
0ac5fe57ca7dcd8f,abisar.com,RL,6
c7af6d5f838611d9,abisar.com,RL,4
889582209b7768fb,abisar.com,RL,2
3b32f591be2a2b6c,cardonrehab.com,SR,1
30a7a18018a21b2e,chnny.com,SR,1
971705e9f6ea8a36,churaumi.me,SR,1
1bf8a5afd9098b81,churaumi.me,SR,2
9559358bdb851392,awyx.com,SR,3
66cefc7427e06ebe,awyx.com,SR,3
bcf5992eaad154c6,awyx.com,SR,3
5b5ed99bbc9cdc26,awyx.com,SR,3
0b8252eb1f743133,co.gy,SR,1
9a16ab7c7dcd1c20,co.gy,SR,1
a113a802423ede71,co.gy,SR,3
05aa01a09fa6299d,broadviewnetworks.com,SR,1
9ff13207871c7088,as2116.net,SR,1
694c60c784d0b86d,as2116.net,SR,2
b269da429bde18ca,ac-creteil.fr,RB,1
b122dae6ea9b3c90,ac-creteil.fr,RB,1
712f9b1beb7107f2,ac-creteil.fr,RB,2
62e4152ffbb9f661,ac-creteil.fr,RB,1
204d6c09f8ffebd9,ato.br,SR,2
f6d3f0c281b6b772,ato.br,SR,1
5e5688ab4e042ce9,ato.br,SR,1
4568a1cd0a3e6c2e,ato.br,SR,1
f596499a34b32e7e,ato.br,SR,1
ef84767d5b453bcb,ato.br,SR,1
d461bb7ae8564ddb,ato.br,SR,1
9c3269892dd49654,ato.br,SR,5
dfd2238dbac28388,ato.br,SR,5
110d14db49b6956b,ato.br,SR,5
1384c818ef04570b,ato.br,SR,5
f1d6987e67054c14,ato.br,SR,5
5ae515e543c44930,ato.br,SR,5
3ac1caffaddec8e2,ato.br,SR,1
e2e4a9be26de08ab,ato.br,SR,1
a155ea8efd3be30e,ato.br,SR,4
df0e72544f261fa8,adahes.com,RL,5
3376015d485ecf98,adahes.com,RL,6
8ebdaedeede9ff99,adahes.com,RL,4
71ed1b7293b100b5,adahes.com,RL,2
6842dbb2033147e2,attachmate.com,RB,1
2141e00d9107af6e,attachmate.com,RB,1
b23a02a4ecb2389f,attachmate.com,RB,2
c8782656a652fb2e,attachmate.com,RB,1
41f42113be0c5f15,21logos.com,SR,1
0a053972b0390982,21logos.com,SR,1
a2f51fc7b8852fa8,21logos.com,SR,1
7647ab2ce5aa81e2,4otaku.ru,SR,1
80409a328ebaf17b,4otaku.ru,SR,1
d8416eb628f37bd1,bell-labs.com,RB,2
75ddf7883d234fa1,bell-labs.com,RB,4
3879b7baa1199b50,bell-labs.com,RB,2
9881f7de832b958f,bell-labs.com,RB,1
67b0b412cd4378ff,cit.ie,SR,1
